trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
919,False,"{'a': 0.5, 'e': 0.19258553408751172}",30,16,10.498055239592098,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
920,False,"{'a': 0.5, 'e': 0.19111339769520508}",20,15,7.19383314264471,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.5, 'e': 0.18964083129783424}",25,10,26.35541220634477,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.5, 'e': 0.18816783820867322}",30,19,20.23946819962418,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.5, 'e': 0.18669442174195536}",25,11,22.398270723254576,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.5, 'e': 0.18522058521286736}",25,5,17.976374441507,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
925,False,"{'a': 0.5, 'e': 0.18374633193754078}",25,5,38.55687552043315,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.5, 'e': 0.18227166523304508}",20,7,12.986258339096583,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
927,False,"{'a': 0.5, 'e': 0.18079658841737925}",20,0,-1.730826379593693,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
928,False,"{'a': 0.5, 'e': 0.17932110480946578}",20,6,21.051634795774923,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.5, 'e': 0.17784521772914214}",30,18,21.849821144498517,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.5, 'e': 0.17636893049715385}",20,11,15.903765553664645,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.5, 'e': 0.17489224643514614}",25,6,20.67192030054155,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.5, 'e': 0.17341516886565772}",20,6,-22.481840256948026,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
933,False,"{'a': 0.5, 'e': 0.1719377011121125}",20,14,10.005766463020251,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.5, 'e': 0.17045984649881257}",30,16,0.23460680095715203,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
935,False,"{'a': 0.5, 'e': 0.1689816083509297}",30,17,18.41113802647474,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.5, 'e': 0.1675029899944993}",20,12,-23.290161793240262,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
937,False,"{'a': 0.5, 'e': 0.1660239947564121}",25,17,-8.206358838007112,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
938,False,"{'a': 0.5, 'e': 0.16454462596440697}",20,11,18.6326437155895,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.5, 'e': 0.16306488694706261}",20,9,11.873628050254581,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.5, 'e': 0.1615847810337914}",20,6,15.971711483736232,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.5, 'e': 0.16010431155483126}",35,12,23.0647812930077,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
942,False,"{'a': 0.5, 'e': 0.15862348184123745}",20,13,15.212549123132245,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.5, 'e': 0.1571422952248764}",20,12,8.781714983362367,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.5, 'e': 0.15566075503841742}",20,12,14.09730720098625,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.5, 'e': 0.15417886461532546}",25,17,14.07671882742733,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.5, 'e': 0.15269662728985295}",20,10,17.28003389471293,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.5, 'e': 0.15121404639703348}",25,17,15.447351149566499,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.5, 'e': 0.14973112527267338}",35,8,48.90482085179896,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.5, 'e': 0.14824786725334482}",25,17,-25.993528961885502,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
950,False,"{'a': 0.5, 'e': 0.14676427567637726}",25,11,18.094230532853548,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
951,False,"{'a': 0.5, 'e': 0.14528035387985133}",20,6,24.99890478978165,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.5, 'e': 0.14379610520259048}",20,7,24.581107706059118,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.5, 'e': 0.14231153298415378}",20,0,-0.6996952630341973,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
954,False,"{'a': 0.5, 'e': 0.14082664056482772}",30,18,2.272127741811244,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
955,False,"{'a': 0.5, 'e': 0.13934143128561977}",20,14,11.262442968001036,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.5, 'e': 0.13785590848825022}",20,12,13.098920622090132,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.5, 'e': 0.13637007551514496}",20,3,-28.5585648305675,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
958,False,"{'a': 0.5, 'e': 0.1348839357094271}",25,18,6.69982764893573,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.5, 'e': 0.13339749241491078}",30,16,8.253791598843332,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
960,False,"{'a': 0.5, 'e': 0.13191074897609284}",30,21,-22.76356460654184,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
961,False,"{'a': 0.5, 'e': 0.13042370873814554}",25,13,13.085083088256138,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
962,False,"{'a': 0.5, 'e': 0.12893637504690839}",25,18,12.759258211889755,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.5, 'e': 0.12744875124888178}",20,8,-3.882309382036314,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
964,False,"{'a': 0.5, 'e': 0.12596084069121863}",20,9,10.690079980947615,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
965,False,"{'a': 0.5, 'e': 0.12447264672171729}",20,10,8.779729985482412,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
966,False,"{'a': 0.5, 'e': 0.1229841726888131}",20,3,-30.290835135523775,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
967,False,"{'a': 0.5, 'e': 0.12149542194157227}",30,18,12.591987198400624,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
968,False,"{'a': 0.5, 'e': 0.12000639782968331}",20,15,11.14907643603376,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.5, 'e': 0.11851710370345009}",20,0,31.610850190925035,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
970,False,"{'a': 0.5, 'e': 0.11702754291378331}",30,15,-14.628032489793098,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
971,False,"{'a': 0.5, 'e': 0.11553771881219435}",25,15,6.265866254007482,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
972,False,"{'a': 0.5, 'e': 0.1140476347507868}",20,14,12.226663756810824,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.5, 'e': 0.11255729408224939}",20,2,29.980848160436892,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.5, 'e': 0.11106670015984757}",20,14,11.163843615884504,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.5, 'e': 0.10957585633741725}",25,7,13.552190678656448,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
976,False,"{'a': 0.5, 'e': 0.10808476596935639}",30,17,0.9139668789552526,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
977,False,"{'a': 0.5, 'e': 0.10659343241061792}",20,14,13.771862927600804,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.5, 'e': 0.10510185901670126}",20,13,14.920612794715261,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.5, 'e': 0.10361004914364617}",20,12,14.551792415524217,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.5, 'e': 0.10211800614802422}",20,12,4.195737410389771,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
981,False,"{'a': 0.5, 'e': 0.10062573338693172}",20,0,28.75033669755134,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
982,False,"{'a': 0.5, 'e': 0.09913323421798134}",25,19,13.036334641264572,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.5, 'e': 0.0976405119992958}",25,18,14.401497039169888,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.5, 'e': 0.09614757008949966}",20,12,4.604363297360823,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
985,False,"{'a': 0.5, 'e': 0.09465441184771117}",25,14,8.597825023449102,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
986,False,"{'a': 0.5, 'e': 0.09316104063353595}",20,10,19.20745811782421,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.5, 'e': 0.09166745980705861}",30,17,15.360129383404125,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
988,False,"{'a': 0.5, 'e': 0.0901736727288356}",30,18,22.559440369116263,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.5, 'e': 0.08867968275988676}",20,14,13.938451969298326,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.5, 'e': 0.08718549326168913}",25,11,17.320328285798595,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
991,False,"{'a': 0.5, 'e': 0.08569110759616845}",20,8,19.78633723919277,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.5, 'e': 0.08419652912569205}",30,16,-13.854975409859726,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
993,False,"{'a': 0.5, 'e': 0.0827017612130604}",25,14,-20.797006270155013,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
994,False,"{'a': 0.5, 'e': 0.08120680722150092}",20,12,16.30765388558745,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.5, 'e': 0.07971167051465945}",25,16,16.959736355814194,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.5, 'e': 0.07821635445659317}",25,17,14.298359933989408,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.5, 'e': 0.07672086241176214}",20,3,11.112251505205965,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
998,False,"{'a': 0.5, 'e': 0.07522519774502305}",25,16,19.297310544653158,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.5, 'e': 0.07372936382162078}",25,9,18.758186384952257,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1000,False,"{'a': 0.5, 'e': 0.07223336400718122}",20,8,19.72982682166567,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.5, 'e': 0.0707372016677029}",30,16,13.180490291820227,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1002,False,"{'a': 0.5, 'e': 0.06924088016955068}",20,12,12.375512434182815,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.5, 'e': 0.06774440287944727}",30,16,14.498371423945006,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1004,False,"{'a': 0.5, 'e': 0.0662477731644662}",25,18,12.403943401827032,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.5, 'e': 0.06475099439202324}",30,19,23.845009446953174,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.5, 'e': 0.0632540699298702}",20,13,14.11735005150793,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.5, 'e': 0.06175700314608652}",25,16,15.418866452547725,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.5, 'e': 0.06025979740907203}",25,14,20.150321869722653,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.5, 'e': 0.058762456087538564}",30,18,14.558167491040617,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1010,False,"{'a': 0.5, 'e': 0.0572649825505037}",20,0,28.713076697218735,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1011,False,"{'a': 0.5, 'e': 0.05576738016728225}",20,15,9.122638738375624,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.5, 'e': 0.05426965230747917}",25,0,-2.7889365809369426,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
1013,False,"{'a': 0.5, 'e': 0.05277180234098107}",25,14,23.32872201446984,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.5, 'e': 0.05127383363794997}",20,9,-1.037557856253253,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1015,False,"{'a': 0.5, 'e': 0.049775749568814816}",20,11,17.79001266360816,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,14,11.515454305816615,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,8,22.798138608967133,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,7,30.174149634180573,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,6,27.34923160216415,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,15,20.67015491254711,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,6,24.42271882034916,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,10,24.67155311683318,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,9,21.945987118862412,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,0,36.7633125393534,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
10,True,"{'a': 0, 'e': 0}",30,22,14.697952088441482,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,3,27.604370638015254,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",30,20,19.081042318835777,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",35,19,29.494810070733678,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,9,22.88120263816279,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",25,9,30.195022334193943,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",30,10,39.485363145377136,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,0,33.630955051564435,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
18,True,"{'a': 0, 'e': 0}",25,13,22.51709464692578,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,15,7.699082933667742,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",25,5,37.56284511602694,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",20,9,19.660976566225642,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",20,1,32.404533829186235,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",25,7,30.15462543462892,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",20,12,14.917691850814,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",25,12,25.902700752250333,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",25,8,26.410459559941117,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",20,8,22.98884109882235,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",25,8,27.857494722044194,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",25,14,22.49917541452408,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",25,7,31.121554520452918,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",30,8,36.12494936619204,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",25,18,14.451746353312156,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",20,16,9.709888891782455,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",25,19,11.400287467425363,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",30,22,18.38135131330743,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",20,0,33.83130595510215,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
37,True,"{'a': 0, 'e': 0}",35,20,31.84800071671239,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",25,13,20.151125441916157,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",25,16,17.19865137917129,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",35,3,56.36747731066288,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",20,12,12.629140444264138,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",20,8,24.077710316920385,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",25,13,22.521373489458238,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0, 'e': 0}",20,14,11.731256710038926,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0, 'e': 0}",25,13,25.0946803608249,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0}",25,14,19.235353827152995,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0, 'e': 0}",20,12,14.911355791912651,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0, 'e': 0}",20,13,12.36489693588819,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0, 'e': 0}",25,20,9.315517563216556,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0, 'e': 0}",20,3,25.267349513873327,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0, 'e': 0}",30,8,34.11194805307641,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0, 'e': 0}",30,0,43.50855365440652,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
53,True,"{'a': 0, 'e': 0}",25,17,16.609998143622704,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0, 'e': 0}",20,12,14.28910484048331,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0, 'e': 0}",25,17,16.236576451065762,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0, 'e': 0}",20,12,15.84053471880517,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0, 'e': 0}",35,15,40.05100039605736,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0, 'e': 0}",20,10,20.207285144494996,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0, 'e': 0}",20,9,23.654473660161795,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0, 'e': 0}",20,6,21.47585767552185,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,True,"{'a': 0, 'e': 0}",25,12,24.54191505672497,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,True,"{'a': 0, 'e': 0}",30,0,50.04936317160366,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0, 'e': 0}",30,11,34.04016732734113,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0, 'e': 0}",20,12,16.46189979806934,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0, 'e': 0}",20,15,9.184539953876339,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0, 'e': 0}",30,8,39.63179261797596,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0, 'e': 0}",30,12,35.20774623381265,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0, 'e': 0}",25,9,26.69456531356593,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0, 'e': 0}",25,11,28.96555427481953,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0, 'e': 0}",20,10,18.586348646485046,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,True,"{'a': 0, 'e': 0}",25,17,14.764981337923013,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0, 'e': 0}",20,12,13.779832202258309,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,True,"{'a': 0, 'e': 0}",25,17,18.798100111007443,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,True,"{'a': 0, 'e': 0}",20,6,24.435613550924465,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,True,"{'a': 0, 'e': 0}",20,13,14.125787650296438,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,True,"{'a': 0, 'e': 0}",25,0,38.78727907360678,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
77,True,"{'a': 0, 'e': 0}",30,20,21.65040795560943,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,True,"{'a': 0, 'e': 0}",25,13,24.55440188903941,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,True,"{'a': 0, 'e': 0}",20,12,16.489356162569855,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,True,"{'a': 0, 'e': 0}",30,12,30.970065636795585,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,True,"{'a': 0, 'e': 0}",25,7,34.66088621176792,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,True,"{'a': 0, 'e': 0}",25,15,20.055299833372054,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,True,"{'a': 0, 'e': 0}",35,23,21.944939309003193,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,True,"{'a': 0, 'e': 0}",20,8,23.69018560600273,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,True,"{'a': 0, 'e': 0}",20,13,13.841306753688395,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,True,"{'a': 0, 'e': 0}",20,13,18.081094387174545,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,True,"{'a': 0, 'e': 0}",30,18,21.389295813809515,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,True,"{'a': 0, 'e': 0}",20,5,27.221464829676187,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,True,"{'a': 0, 'e': 0}",25,11,21.912663726798097,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,True,"{'a': 0, 'e': 0}",20,10,18.372969786114265,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,True,"{'a': 0, 'e': 0}",25,12,25.758672849606892,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,True,"{'a': 0, 'e': 0}",30,12,30.11426146661994,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,True,"{'a': 0, 'e': 0}",30,16,24.06177204847507,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,True,"{'a': 0, 'e': 0}",20,8,19.91470924799573,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,True,"{'a': 0, 'e': 0}",25,12,26.26804360116531,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,True,"{'a': 0, 'e': 0}",30,18,21.955077822224155,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,True,"{'a': 0, 'e': 0}",20,9,21.773215001616954,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,True,"{'a': 0, 'e': 0}",25,13,22.240920590830857,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,True,"{'a': 0, 'e': 0}",25,14,19.404547912018288,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,True,"{'a': 0, 'e': 0}",20,10,20.327404713802792,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
